results for MIROC-ESM-CMIP5 - PMIP3 - variable: MAT - LGM - PI anomaly
units: K
==========================================================
Global mean anomaly :   -5.40
90-30S anomaly :   -4.31
30S - 30N anomaly :   -2.45
30 - 90N anomaly :  -12.65
==========================================================
zonal mean anomaly
latitude | value
 -87.86 ;  -11.70
 -85.10 ;  -12.54
 -82.31 ;  -12.87
 -79.53 ;  -12.10
 -76.74 ;  -10.78
 -73.95 ;   -9.62
 -71.16 ;   -8.34
 -68.37 ;   -7.94
 -65.58 ;   -8.07
 -62.79 ;   -6.87
 -60.00 ;   -5.53
 -57.21 ;   -4.38
 -54.42 ;   -3.62
 -51.63 ;   -3.06
 -48.84 ;   -2.69
 -46.04 ;   -2.43
 -43.25 ;   -2.22
 -40.46 ;   -2.05
 -37.67 ;   -2.00
 -34.88 ;   -2.01
 -32.09 ;   -1.98
 -29.30 ;   -2.04
 -26.51 ;   -2.08
 -23.72 ;   -2.17
 -20.93 ;   -2.24
 -18.14 ;   -2.19
 -15.35 ;   -2.17
 -12.56 ;   -2.21
  -9.77 ;   -2.11
  -6.98 ;   -2.20
  -4.19 ;   -2.20
  -1.40 ;   -2.16
   1.40 ;   -2.15
   4.19 ;   -2.21
   6.98 ;   -2.30
   9.77 ;   -2.30
  12.56 ;   -2.56
  15.35 ;   -2.70
  18.14 ;   -2.71
  20.93 ;   -2.74
  23.72 ;   -3.05
  26.51 ;   -3.52
  29.30 ;   -4.14
  32.09 ;   -5.01
  34.88 ;   -6.03
  37.67 ;   -7.38
  40.46 ;   -8.86
  43.25 ;  -10.55
  46.04 ;  -12.35
  48.84 ;  -13.73
  51.63 ;  -15.08
  54.42 ;  -16.30
  57.21 ;  -17.24
  60.00 ;  -18.13
  62.79 ;  -18.05
  65.58 ;  -17.33
  68.37 ;  -16.51
  71.16 ;  -16.39
  73.95 ;  -16.74
  76.74 ;  -17.45
  79.53 ;  -17.52
  82.31 ;  -16.57
  85.10 ;  -16.72
  87.86 ;  -17.04
