results for GISS-E2-R-p151 - PMIP3 - variable: MAP - LGM - PI anomaly
units: mm/yr
==========================================================
Global mean anomaly : -108.03
90-30S anomaly :  -83.02
30S - 30N anomaly :  -97.06
30 - 90N anomaly : -154.97
==========================================================
zonal mean anomaly
latitude | value
 -89.00 ;  -14.40
 -87.00 ;  -43.25
 -85.00 ;  -48.87
 -83.00 ;  -48.88
 -81.00 ;  -44.45
 -79.00 ;  -34.52
 -77.00 ;  -71.78
 -75.00 ;  -60.90
 -73.00 ;  -37.58
 -71.00 ;  -50.79
 -69.00 ;  -97.92
 -67.00 ; -116.28
 -65.00 ; -129.50
 -63.00 ;  -97.49
 -61.00 ; -114.19
 -59.00 ; -124.27
 -57.00 ; -139.82
 -55.00 ; -140.92
 -53.00 ; -136.87
 -51.00 ; -132.78
 -49.00 ; -137.81
 -47.00 ; -106.21
 -45.00 ; -117.63
 -43.00 ; -106.53
 -41.00 ;  -99.56
 -39.00 ;  -76.52
 -37.00 ;  -40.85
 -35.00 ;  -20.01
 -33.00 ;    4.52
 -31.00 ;   25.74
 -29.00 ;   43.83
 -27.00 ;   53.86
 -25.00 ;   61.06
 -23.00 ;   59.85
 -21.00 ;   53.84
 -19.00 ;   34.81
 -17.00 ;   15.70
 -15.00 ;  -11.18
 -13.00 ;  -55.35
 -11.00 ; -118.46
  -9.00 ; -174.61
  -7.00 ; -267.52
  -5.00 ; -198.35
  -3.00 ;  -44.25
  -1.00 ;  112.80
   1.00 ;  197.21
   3.00 ;  -49.73
   5.00 ; -362.43
   7.00 ; -486.21
   9.00 ; -369.92
  11.00 ; -297.02
  13.00 ; -230.52
  15.00 ; -186.98
  17.00 ; -186.77
  19.00 ; -137.58
  21.00 ;  -73.32
  23.00 ;  -91.56
  25.00 ;  -58.12
  27.00 ;  -56.80
  29.00 ;   -5.46
  31.00 ;  -25.64
  33.00 ;  -35.15
  35.00 ;  -58.40
  37.00 ;  -99.95
  39.00 ; -151.60
  41.00 ; -188.18
  43.00 ; -208.47
  45.00 ; -200.07
  47.00 ; -212.29
  49.00 ; -186.36
  51.00 ; -210.44
  53.00 ; -173.60
  55.00 ; -160.94
  57.00 ; -147.74
  59.00 ; -162.17
  61.00 ; -198.07
  63.00 ; -213.38
  65.00 ; -210.64
  67.00 ; -222.74
  69.00 ; -207.47
  71.00 ; -189.02
  73.00 ; -171.13
  75.00 ; -169.73
  77.00 ; -161.37
  79.00 ; -155.26
  81.00 ; -148.72
  83.00 ; -144.62
  85.00 ; -145.51
  87.00 ; -138.00
  89.00 ;  -73.34
